temperature,pressure,P,merit,mode,role
280.0819114,9823.823406,0,-0.1582578093,-1,dead
284.5688887,8965.96295,0,-0.157785019,-1,dead
278.9327324,9975.218581,0,-0.1575424591,-1,dead
255.5514094,5309.922506,0,-0.1573668834,-1,dead
280.3667347,7992.147032,0,-0.1561642685,-1,dead
237.870689,6121.974118,0,-0.1544799838,-1,dead
276.0870467,7451.860592,0,-0.1524107443,-1,dead
237.9992988,6631.483163,0,-0.1521539899,-1,dead
281.6249288,8177.478002,0,-0.1506805798,-1,dead
279.4300625,7885.904794,0,-0.1498738324,-1,dead
242.0595459,9177.982346,0,-0.1443088637,-1,dead
246.4591849,10065.23815,0,-0.1436547672,-1,dead
277.9971239,10033.36675,0,-0.143615667,-1,dead
249.309208,10544.40693,0,-0.1414688068,-1,dead
250.0869849,10648.67337,0,-0.1395037844,-1,dead
281.1868511,9421.324282,0,-0.1338586768,-1,dead
239.498908,8601.838711,0,-0.1337108388,-1,dead
245.0340492,9743.050101,0,-0.1334313431,-1,dead
248.0885889,10314.11444,0,-0.1325760259,-1,dead
269.7840692,10953.13217,0,-0.132531105,-1,dead
243.0547336,9359.774692,0,-0.1324899463,-1,dead
283.3667355,8933.347137,0,-0.13155038,-1,dead
274.7427677,10397.03952,0,-0.1314749319,-1,dead
238.500033,7264.095443,0,-0.1297954537,-1,dead
281.6381796,9258.507944,0,-0.1284857136,-1,dead
253.1152813,10997.19,0,-0.127322296,-1,dead
266.7895702,6423.800486,0,-0.1266547419,-1,dead
264.4173648,6174.235546,0,-0.1251023341,-1,dead
271.227201,10738.4066,0,-0.124376562,-1,dead
269.4927341,10925.18895,0,-0.1241818395,-1,dead
275.1841887,10229.32891,0,-0.122015622,-1,dead
279.1085575,9691.156763,0,-0.1219804302,-1,dead
270.7601623,10756.97121,0,-0.1209110728,-1,dead
277.7018212,9868.183704,0,-0.1196726552,-1,dead
240.0204994,8658.324924,0,-0.1187123747,-1,dead
271.8801932,10599.1084,0,-0.1170799661,-1,dead
248.276641,10252.8932,0,-0.1167399185,-1,dead
281.4587743,8234.538382,0,-0.1146397692,-1,dead
280.951565,9292.205312,0,-0.1144666332,-1,dead
250.0276866,10528.63595,0,-0.1144505683,-1,dead
238.6721604,7369.059325,0,-0.1126458421,-1,dead
279.322674,7954.286238,0,-0.1110155154,-1,dead
282.6152915,8866.442458,0,-0.1090472425,-1,dead
238.4796329,6950.501664,0,-0.1080797722,-1,dead
254.2973364,5282.248541,0,-0.1079270537,-1,dead
250.425533,10542.99816,0,-0.1060678834,-1,dead
275.1862023,10116.51507,0,-0.1049171151,-1,dead
268.0633579,10920.22704,0,-0.1041495409,-1,dead
267.5120184,10966.37973,0,-0.1039728021,-1,dead
246.2599182,9862.774528,0,-0.1005209906,-1,dead
272.8715334,10383.72912,0,-0.1005199014,-1,dead
282.6688939,8797.603837,0,-0.1002305209,-1,dead
281.2727695,9064.990348,0,-0.09537989227,-1,dead
259.1087184,5709.677516,0,-0.09479236644,-1,dead
266.8636178,6490.405461,0,-0.09376525794,-1,dead
279.4458986,9318.49727,0,-0.08868312166,-1,dead
278.3128116,9511.351807,0,-0.08771014725,-1,dead
272.1178671,10370.4237,0,-0.08602978808,-1,dead
247.214404,9955.171022,0,-0.08488857571,-1,dead
268.3848434,10766.46059,0,-0.08417435246,-1,dead
238.9529878,7432.497543,0,-0.08200117146,-1,dead
247.7996238,10035.27489,0,-0.08192386993,-1,dead
270.7896577,10469.18542,0,-0.08075746106,-1,dead
240.3344377,5056.39646,0,-0.0777387342,-1,dead
281.8116978,8704.302475,0,-0.07706608102,-1,dead
281.6518754,8722.757238,0,-0.07411514812,-1,dead
266.733498,10834.90351,0,-0.07362400981,-1,dead
276.8397543,7723.36004,0,-0.0706862806,-1,dead
272.0183638,7125.683727,0,-0.06887759115,-1,dead
240.3355478,5084.091843,0,-0.06740537557,-1,dead
249.1186998,5003.143789,0,-0.06618932795,-1,dead
276.5089717,9606.379196,0,-0.06613897186,-1,dead
250.2046028,10350.92842,0,-0.06604623532,-1,dead
263.3660079,10985.11407,0,-0.0642138127,-1,dead
276.9467168,9514.603779,0,-0.06351512225,-1,dead
274.4274086,7430.4945,0,-0.06266542613,-1,dead
238.8947991,7110.267105,0,-0.06179289094,-1,dead
250.3277866,5080.057538,0,-0.06020293996,-1,dead
280.1592913,8930.928749,0,-0.06010866684,-1,dead
253.7875838,10735.07854,0,-0.06006147696,-1,dead
279.5335003,9055.207104,0,-0.05926138763,-1,dead
276.2938804,7679.088078,0,-0.0591854294,-1,dead
278.349675,9287.883349,0,-0.05843280791,-1,dead
280.9914957,8733.604071,0,-0.05766032695,-1,dead
257.5201191,10940.29406,0,-0.05459581441,-1,dead
269.8566011,10385.24048,0,-0.05324849342,-1,dead
261.2283739,10995.99391,0,-0.0528957891,-1,dead
281.1095237,8676.097749,0,-0.05269959375,-1,dead
271.5976674,10173.60396,0,-0.05026486376,-1,dead
266.8153502,10667.42293,0,-0.0494820422,-1,dead
267.9220954,10576.07111,0,-0.04903151664,-1,dead
262.0495356,6066.039553,0,-0.04693529703,-1,dead
238.8077651,6620.099929,0,-0.04634104304,-1,dead
243.2535113,9089.498943,0,-0.04601395472,-1,dead
240.913111,8609.207605,0,-0.04477475888,-1,dead
263.654027,6235.515776,0,-0.04472207897,-1,dead
239.6285767,8063.846337,0,-0.04395432303,-1,dead
272.4775175,9966.0757,0,-0.03991602475,-1,dead
238.985115,5852.642822,0,-0.03796811782,-1,dead
239.2212337,7377.38582,0,-0.03792409773,-1,dead
244.8414556,9356.868344,0,-0.03623787476,-1,dead
280.7464299,8553.722112,0,-0.0340565258,-1,dead
276.0355095,9409.164684,0,-0.03340900935,-1,dead
257.7613873,10827.8459,0,-0.03233781225,-1,dead
270.654615,10149.87404,0,-0.03168958179,-1,dead
274.0162423,9667.24739,0,-0.02714022821,-1,dead
239.7791227,5402.375547,0,-0.02634702534,-1,dead
252.1484006,5250.153813,0,-0.0262222358,-1,dead
238.9789541,6381.483732,0,-0.02577634773,-1,dead
277.2741576,9193.576396,0,-0.02562368353,-1,dead
239.5458543,5516.999485,0,-0.02503314109,-1,dead
252.4336591,10418.15176,0,-0.0249046862,-1,dead
279.5278934,8699.226478,0,-0.02442335571,-1,dead
241.4836193,8649.003972,0,-0.02331341209,-1,dead
247.7766023,9791.043883,0,-0.0224001805,-1,dead
275.8865704,9347.578598,0,-0.02093819247,-1,dead
257.3621708,10745.15323,0,-0.02057290598,-1,dead
243.4928746,9044.56342,0,-0.02003341536,-1,dead
242.4783756,8836.787004,0,-0.01754985454,-1,dead
267.9504812,10321.55411,0,-0.01681271174,-1,dead
275.2665711,9447.247507,0,-0.01668129997,-1,dead
256.5327156,10693.90575,0,-0.01625760058,-1,dead
251.6419143,10295.0389,0,-0.01548490928,-1,dead
280.0821175,8505.574302,0,-0.015333953,-1,dead
262.1891417,6135.398452,0,-0.01501199292,-1,dead
266.6555514,6613.05203,0,-0.01277696996,-1,dead
254.4040817,10550.21036,0,-0.01262561204,-1,dead
261.5800823,10736.58978,0,-0.01174188086,-1,dead
277.2663659,7913.642505,0,-0.01161702693,-1,dead
279.9899589,8466.834309,0,-0.00796150264,-1,dead
279.0161295,8670.73169,0,-0.007903715059,-1,dead
267.5487181,10330.00495,0,-0.00703005638,-1,dead
246.0531763,9439.818014,0,-0.006796925843,-1,dead
272.6517469,7329.059085,0,-0.006347820768,-1,dead
239.1765743,6319.335093,0,-0.002256572171,-1,dead
251.9905232,10259.9837,0,-0.001682693254,-1,dead
279.6893582,8451.698023,0,-0.0008171151155,-1,dead
211.9352963,10185.20505,0,-10.93934463,-1,rejected
210.3786541,7582.656219,0,-10.42044784,-1,rejected
211.2653452,6652.324591,0,-9.21781664,-1,rejected
215.5884156,10060.01703,0,-8.598876405,-1,rejected
218.6979427,6687.191574,0,-5.303050678,-1,rejected
213.218434,5972.177689,0,-7.569210239,-1,rejected
223.8677594,9629.155852,0,-4.529282328,-1,rejected
223.0404648,6485.833557,0,-3.544417345,-1,rejected
227.9398571,9352.190109,0,-3.032962196,-1,rejected
230.2934197,9807.078045,0,-2.458347247,-1,rejected
226.9849855,6665.796552,0,-2.408790297,-1,rejected
228.6673123,8976.949678,0,-2.686747968,-1,rejected
297.0310022,7375.722476,0,-1.684422847,-1,rejected
287.4601133,6082.083895,0,-1.913028762,-1,rejected
227.6590886,7014.700916,0,-2.339536779,-1,rejected
231.4113969,8687.33851,0,-1.840309145,-1,rejected
268.4085292,5335.275714,0,-1.023397047,-1,rejected
272.5483557,5696.852177,0,-1.035519134,-1,rejected
273.3736447,6084.349493,0,-0.7927503568,-1,rejected
234.6771304,7400.049441,0,-0.7986357686,-1,rejected
274.315593,6111.19947,0,-0.8428115487,-1,rejected
237.1581546,10391.15232,0,-0.8829664801,-1,rejected
271.3756489,5890.124392,0,-0.7919629412,-1,rejected
299.6923744,9576.868733,0,-0.6590358414,-1,rejected
294.8892025,8298.870773,0,-0.9396853551,-1,rejected
269.0404322,5593.098033,0,-0.8581355245,-1,rejected
234.1357745,6237.419024,0,-0.7103569942,-1,rejected
272.0548726,5576.58037,0,-1.092761813,-1,rejected
234.7710848,9169.012013,0,-1.144923478,-1,rejected
293.6447944,8850.987279,0,-0.5899137682,-1,rejected
276.0316196,6483.031451,0,-0.7008151649,-1,rejected
290.3456368,10753.88504,0,-0.4750825621,-1,rejected
295.0000373,9014.129789,0,-0.6001989798,-1,rejected
279.3475147,6808.93144,0,-0.7226754329,-1,rejected
235.418302,6866.31927,0,-0.5739271286,-1,rejected
241.7784232,10143.22383,0,-0.4367009152,-1,rejected
273.3145319,6292.037826,0,-0.6404871439,-1,rejected
282.4851992,7750.905006,0,-0.3986661475,-1,rejected
272.4198041,5860.30457,0,-0.8945778668,-1,rejected
236.2676367,8921.132917,0,-0.7730476191,-1,rejected
269.6538242,6222.326319,0,-0.4348941845,-1,rejected
287.2516809,10567.08316,0,-0.3881781054,-1,rejected
277.5983563,6548.282991,0,-0.7701501601,-1,rejected
285.5147941,7870.440767,0,-0.5330850442,-1,rejected
278.2806005,10964.23594,0,-0.2724262655,-1,rejected
263.1805215,5338.168308,0,-0.6387765198,-1,rejected
233.2773968,5839.777093,0,-0.8038690888,-1,rejected
275.2461521,6893.245249,0,-0.3935205922,-1,rejected
260.7202095,5389.632855,0,-0.4241689179,-1,rejected
287.9697205,10421.27343,0,-0.3909541168,-1,rejected
279.0714476,6772.848549,0,-0.7253521936,-1,rejected
280.692613,7758.612688,0,-0.2843090102,-1,rejected
235.2997255,8123.583241,0,-0.8154437976,-1,rejected
234.8769397,8162.423215,0,-0.9075418854,-1,rejected
239.8215797,9438.62421,0,-0.3704872863,-1,rejected
236.8075214,7294.350646,0,-0.3990535696,-1,rejected
269.6905276,5841.185143,0,-0.7065977919,-1,rejected
276.9977179,10581.51353,0,-0.197995317,-1,rejected
236.7488249,6191.191655,0,-0.3040148233,-1,rejected
237.1674022,6528.862335,0,-0.2646637896,-1,rejected
281.7824359,10680.77409,0,-0.2991919268,-1,rejected
276.8312093,6660.258541,0,-0.6432078109,-1,rejected
240.8210359,9487.117695,0,-0.3102044273,-1,rejected
279.3312304,10753.866,0,-0.2609734618,-1,rejected
235.9866115,5878.158017,0,-0.3938060822,-1,rejected
233.6848049,7763.48887,0,-1.075176514,-1,rejected
281.4442847,9943.960637,0,-0.1986071724,-1,rejected
235.7950324,8082.041205,0,-0.7112449183,-1,rejected
275.1643715,6725.723059,0,-0.4880027275,-1,rejected
283.3016234,8164.920217,0,-0.2560427792,-1,rejected
236.5925938,8413.073967,0,-0.6139425451,-1,rejected
237.9135112,8044.130659,0,-0.3118866738,-1,rejected
233.3654967,7069.845587,0,-0.9989333688,-1,rejected
268.5496132,6489.957068,0,-0.1966529686,-1,rejected
236.8498842,5691.978816,0,-0.2800763059,-1,rejected
281.9441492,9089.27319,0,-0.1182091708,-1,rejected
234.5364155,7110.73184,0,-0.7723646204,-1,rejected
236.1482098,7102.386882,0,-0.4818257052,-1,rejected
271.7907056,6263.743951,0,-0.5539471586,-1,rejected
255.7228253,5005.52356,0,-0.4019975168,-1,rejected
271.8232235,6927.733421,0,-0.1599523016,-1,rejected
271.3115391,6203.401197,0,-0.5598358411,-1,rejected
274.1685307,6761.544251,0,-0.3996314008,-1,rejected
282.6778433,8318.749053,0,-0.1490951815,-1,rejected
276.1998669,10254.72025,0,-0.1437240895,-1,rejected
273.7677635,10300.25133,0,-0.1082571329,-1,rejected
258.2436181,5186.043241,0,-0.4197269521,-1,rejected
272.8502725,10275.0823,0,-0.08524397751,-1,rejected
257.1210385,5212.818298,0,-0.325006646,-1,rejected
271.1657961,10905.0233,0,-0.1445938295,-1,rejected
269.9665465,10404.40879,0,-0.0573643771,-1,rejected
268.874195,10897.99489,0,-0.1096327152,-1,rejected
259.7300823,10977.87742,0,-0.04969936863,-1,rejected
236.2851799,6755.424694,0,-0.4193825025,-1,rejected
271.5818003,6525.176714,0,-0.3737991408,-1,rejected
237.7388203,7620.880564,0,-0.2852027143,-1,rejected
238.2874194,7366.448455,0,-0.1725693261,-1,rejected
280.937508,8017.167951,0,-0.1805565222,-1,rejected
282.1607996,9284.220265,0,-0.1418386803,-1,rejected
275.5647269,10502.7009,0,-0.16158546,-1,rejected
266.2905319,10767.91012,0,-0.05695005184,-1,rejected
245.0606668,9507.186796,0,-0.0682913036,-1,rejected
279.808736,8802.664804,0,-0.03720609776,-1,rejected
239.0565104,7943.210175,0,-0.1145357825,-1,rejected
237.7568549,8012.63211,0,-0.3359512913,-1,rejected
267.6269993,6625.556622,0,-0.06629833874,-1,rejected
276.7365335,9421.836557,0,-0.04834590037,-1,rejected
262.9317721,10386.28237,1,0.03947774203,1,live
259.7222509,6161.707547,1,0.1381794458,1,live
265.2682775,10359.69235,1,0.01777969506,1,live
244.0812848,8111.065673,1,0.2686326295,1,live
240.1077062,7832.921419,1,0.05270507146,1,live
260.8825663,7059.028853,1,0.5034660134,1,live
239.7891894,6849.878008,1,0.06685873948,1,live
271.9638944,7325.437852,1,0.03063048347,1,live
245.173641,6119.77538,1,0.4118797041,1,live
247.3607226,9489.204892,1,0.03894222471,1,live
249.7837244,6016.8009,1,0.4340212281,1,live
260.5518172,6072.683119,1,0.04285496124,1,live
253.0991707,8803.246736,1,0.3308891362,1,live
266.8127759,10036.98754,1,0.04320826999,1,live
251.4935457,7987.64044,1,0.4845943089,1,live
271.1470006,8904.715485,1,0.1295436742,1,live
266.8984381,9157.261497,1,0.1750485905,1,live
243.5676091,6047.756565,1,0.3284129781,1,live
253.5971802,9221.234269,1,0.2465078994,1,live
261.6283001,7275.842041,1,0.5217683887,1,live
266.4168094,8344.698863,1,0.2904784828,1,live
271.3265602,8051.232672,1,0.2280435821,1,live
239.3683305,6186.730414,1,0.0151705285,1,live
251.9654217,8699.47421,1,0.3345412527,1,live
271.6374115,8614.287808,1,0.1559495787,1,live
274.5911685,8161.187032,1,0.142327046,1,live
257.9029329,10191.63774,1,0.08445560911,1,live
241.9445433,8257.425783,1,0.1210835699,1,live
269.8040283,8879.403721,1,0.1560121461,1,live
248.3072831,8081.410003,1,0.4105932293,1,live
263.5468722,8163.739701,1,0.3669428576,1,live
273.7304486,8722.583601,1,0.1007602366,1,live
250.4467659,5794.116623,1,0.3294597401,1,live
244.1824999,6751.353221,1,0.4647363127,1,live
262.2385119,9815.730388,1,0.1323102107,1,live
250.7872169,9601.654572,1,0.1191848401,1,live
270.2306477,9960.523806,1,0.003428270175,1,live
247.6544503,8762.873591,1,0.2256871213,1,live
257.4603844,8955.901733,1,0.3109046918,1,live
258.4665288,6665.956903,1,0.4472908796,1,live
251.9643577,7283.403625,1,0.6300720193,1,live
248.7311265,7495.561386,1,0.5553789485,1,live
239.9026746,5992.626473,1,0.05590437037,1,live
261.5104736,7377.614942,1,0.5108707597,1,live
254.1893423,7103.81364,1,0.6531920448,1,live
269.2290925,9433.988213,1,0.09057584409,1,live
266.3031105,10311.65299,1,0.008102708114,1,live
243.0355782,7290.973758,1,0.4109252697,1,live
255.4425528,7318.442488,1,0.6038900929,1,live
266.9546555,9293.124613,1,0.1507209966,1,live
253.0830564,7221.003973,1,0.6351903837,1,live
241.8911366,7568.471135,1,0.2906435229,1,live
259.6941273,6822.066734,1,0.4603770807,1,live
243.6441428,7229.485857,1,0.4620770874,1,live
247.4348662,7547.266858,1,0.5210320314,1,live
243.9356536,7058.47274,1,0.4759341865,1,live
264.7762387,9854.65314,1,0.09835889609,1,live
257.2268039,7738.218493,1,0.5203729208,1,live
263.7950389,7897.709249,1,0.3987215045,1,live
249.3408346,5394.647263,1,0.1568425399,1,live
244.9109163,5844.563369,1,0.3311922451,1,live
254.3894181,9501.619316,1,0.197032147,1,live
255.5830054,8823.199974,1,0.3386359136,1,live
249.3850586,5211.752656,1,0.05527911979,1,live
249.9937795,7646.455641,1,0.5414199812,1,live
272.4592234,9359.845842,1,0.0440588908,1,live
255.6505653,5766.692416,1,0.125776503,1,live
246.969026,5293.461536,1,0.1479613703,1,live
257.529317,6389.108924,1,0.3609961506,1,live
272.6282141,9634.981082,1,0.006193208394,1,live
270.7123666,8952.496706,1,0.1305783312,1,live
251.8548619,6224.515069,1,0.4808673763,1,live
248.1331663,6998.326654,1,0.657753313,1,live
270.1970799,7174.844114,1,0.06168530112,1,live
252.7640709,9557.917006,1,0.1665798439,1,live
253.7393819,6655.602746,1,0.6049603596,1,live
244.360503,9057.208391,1,0.0154472636,1,live
255.1271829,7556.055631,1,0.5704331987,1,live
271.3226447,7942.711993,1,0.2384452794,1,live
254.8382488,9043.335569,1,0.2927827226,1,live
246.8702194,6533.584255,1,0.5586506979,1,live
265.6259424,10370.08669,1,0.01160746564,1,live
270.0752152,8455.120135,1,0.2103151384,1,live
253.3412357,10231.15308,1,0.03179080437,1,live
258.9305322,9187.755215,1,0.2653498059,1,live
269.7812747,7793.193549,1,0.2900857952,1,live
251.184058,7784.329421,1,0.5191454869,1,live
247.5682974,8833.178414,1,0.2060248064,1,live
272.0574625,9610.918969,1,0.01584552938,1,live
276.5244829,7922.348164,1,0.03753842019,1,live
257.9512157,6881.368275,1,0.5569170472,1,live
266.9249992,9942.541793,1,0.05543303909,1,live
252.105529,9217.575323,1,0.2318619727,1,live
245.4845605,5037.164756,1,0.02705391605,1,live
269.4527439,9418.572062,1,0.09421113669,1,live
271.2000079,8644.387906,1,0.1613497105,1,live
253.2601669,7570.994347,1,0.5756246367,1,live
258.1991414,7559.051279,1,0.5367485141,1,live
256.622525,6256.472542,1,0.3398960443,1,live
254.6581919,7701.183024,1,0.5460084031,1,live
245.7702589,8021.238079,1,0.3532943186,1,live
253.2046606,9259.512577,1,0.2345578861,1,live
243.2114091,5748.96299,1,0.2475187416,1,live
266.7660449,7710.66866,1,0.3659732669,1,live
252.5932947,7602.890984,1,0.5647185309,1,live
259.8196359,9722.85859,1,0.1668974297,1,live
246.4071281,5997.492093,1,0.4123507323,1,live
248.7730384,9142.737703,1,0.1701461052,1,live
267.550133,7909.671374,1,0.3262584905,1,live
252.7406543,5585.067006,1,0.1510973369,1,live
251.730771,9088.382133,1,0.2520774157,1,live
275.3755366,8153.715224,1,0.1287482277,1,live
244.8572949,7900.701519,1,0.357156854,1,live
250.7600858,8222.148736,1,0.4217918689,1,live
239.2158283,6462.546197,1,0.003361548629,1,live
262.9493484,10057.86495,1,0.08565342033,1,live
270.2739381,9704.998101,1,0.03846688597,1,live
241.7974588,7863.815736,1,0.231226805,1,live
258.8275167,7013.602722,1,0.5750702988,1,live
254.4444646,6894.261911,1,0.669757322,1,live
249.4659603,6294.463035,1,0.5342443834,1,live
266.5966122,10334.40338,1,0.005384083864,1,live
265.4872664,9451.197054,1,0.1485425622,1,live
245.887232,6847.736586,1,0.5775094947,1,live
267.2049614,9909.24237,1,0.05846805187,1,live
250.6989907,9568.193898,1,0.1257543492,1,live
266.9678015,9238.289083,1,0.161016708,1,live
265.9232773,7166.475439,1,0.2993694094,1,live
244.6720741,8066.113729,1,0.3013331353,1,live
258.8258186,6094.684785,1,0.1503063498,1,live
262.1654733,10276.46208,1,0.06201493235,1,live
242.6593228,7745.564025,1,0.3049428671,1,live
253.5538419,7592.76162,1,0.5706627092,1,live
275.7930882,7752.476585,1,0.005724052288,1,live
269.1520652,8298.036266,1,0.2443472444,1,live
253.5417288,7414.792716,1,0.6007832196,1,live
253.7949226,6903.335461,1,0.6845481321,1,live
277.8683093,8507.381758,1,0.03288683306,1,live
248.7618811,8943.969393,1,0.2178486459,1,live
258.8303154,10289.74197,1,0.07287306704,1,live
251.9846353,10254.35526,1,0.0001549576117,1,live
251.7188757,6360.557352,1,0.5369955445,1,live
272.0887229,9404.696879,1,0.04914789777,1,live
254.6504537,10499.9118,1,0.002463762468,1,live
265.6697216,7958.332367,1,0.3578377269,1,live
247.3972723,6902.351601,1,0.6465192495,1,live
246.8021951,9011.218099,1,0.136525703,1,live
252.1374409,9483.26842,1,0.1720312756,1,live
265.1551053,7334.096385,1,0.4074878646,1,live
252.9266582,6410.16457,1,0.5316258878,1,live
254.7395375,5884.177148,1,0.2343814212,1,live
241.8486423,7090.816324,1,0.290759178,1,live
270.8686224,8856.806112,1,0.1397122527,1,live
256.910258,5753.767353,1,0.05567738617,1,live
259.960349,9377.513952,1,0.2251515396,1,live
266.8621559,7368.648843,1,0.3362596476,1,live
267.7412977,9922.021215,1,0.0476291313,1,live
258.6111835,7208.847773,1,0.5850176469,1,live
273.6030318,8201.849937,1,0.1618341883,1,live
262.6063896,9869.031311,1,0.1212607166,1,live
249.7715534,8938.753162,1,0.2450365052,1,live
278.3842177,8431.845953,1,0.02758789109,1,live
245.2582294,7591.294869,1,0.452917002,1,live
254.9611051,5800.744089,1,0.1772813023,1,live
273.1292033,9143.670581,1,0.05782750401,1,live
252.8736057,9313.195767,1,0.2196592023,1,live
253.8177392,8194.640375,1,0.4575641093,1,live
274.0343664,8302.730751,1,0.1435798687,1,live
254.6066726,8129.316437,1,0.4646845917,1,live
249.3287579,6467.775213,1,0.5843781001,1,live
259.3958928,10230.33466,1,0.07713278358,1,live
265.1338997,6924.189371,1,0.2315922892,1,live
252.9256819,5610.486029,1,0.1603656595,1,live
248.1669592,6327.589258,1,0.5358661248,1,live
255.6760328,6462.38425,1,0.4694628114,1,live
253.1542153,6032.923933,1,0.3673468546,1,live
267.134102,7724.633975,1,0.3560560308,1,live
262.0345152,6620.011594,1,0.2503442407,1,live
271.648663,8749.777176,1,0.1385001272,1,live
267.9218121,9367.327608,1,0.1242010724,1,live
271.2659769,8027.088593,1,0.2332583041,1,live
250.0210898,8339.003851,1,0.3862736322,1,live
255.7016899,8512.324535,1,0.3937068151,1,live
249.7426917,7848.624635,1,0.4935280241,1,live
263.6873815,7566.50733,1,0.4438631201,1,live
244.2180175,7954.255721,1,0.3179968786,1,live
268.5275035,7085.95101,1,0.1166377871,1,live
265.9470755,8328.06764,1,0.3017280301,1,live
250.0623719,7279.608479,1,0.6161253118,1,live
256.0987046,9721.824989,1,0.1679727456,1,live
243.5674867,5810.137431,1,0.2777024381,1,live
256.1899094,9540.32784,1,0.2046935899,1,live
273.3567607,8769.670996,1,0.1014039774,1,live
241.0439102,5270.804324,1,0.02127113439,1,live
247.0947297,7184.477398,1,0.600845168,1,live
251.5992694,5780.252992,1,0.2955987685,1,live
244.5013089,5264.939205,1,0.1303862116,1,live
241.1789594,6749.197971,1,0.2174939856,1,live
276.6650771,8530.872916,1,0.06085991635,1,live
261.8544132,8212.957357,1,0.3891816626,1,live
266.6496515,8402.068723,1,0.2803062626,1,live
258.6577003,10143.88712,1,0.09404489798,1,live
258.0422209,8994.531866,1,0.3011136187,1,live
256.0114616,7635.986244,1,0.5481323061,1,live
263.5577906,8520.348037,1,0.3187660985,1,live
278.9363557,8466.182504,1,0.01921397589,1,live
245.5162201,7367.218456,1,0.518409191,1,live
265.5235786,6922.108304,1,0.206457939,1,live
247.4562692,5761.318875,1,0.3435575648,1,live
250.2328721,8889.961603,1,0.2653792349,1,live
265.8512156,8914.032356,1,0.227254227,1,live
269.3290907,9806.258218,1,0.03600567118,1,live
247.1133523,5365.834037,1,0.1804626365,1,live
249.5958843,7690.263806,1,0.5276783323,1,live
256.1302911,10226.01544,1,0.07179120546,1,live
268.4505688,9354.377893,1,0.1190012647,1,live
275.319987,8777.477617,1,0.05940259578,1,live
263.5456782,8446.116893,1,0.3271217294,1,live
245.3949787,8189.46366,1,0.2945601644,1,live
258.6232379,10414.19721,1,0.04554902815,1,live
247.4185595,9326.197797,1,0.08196924134,1,live
261.7383292,8197.195817,1,0.3944208373,1,live
273.6244055,7808.885531,1,0.1537164019,1,live
241.992626,5487.332254,1,0.124436325,1,live
269.1269238,6991.680832,1,0.03741106556,1,live
241.3032629,7598.141239,1,0.2237395659,1,live
242.1633907,5506.814241,1,0.1361988957,1,live
244.2755152,8628.223552,1,0.1323792152,1,live
263.9272991,8278.974906,1,0.3460103974,1,live
241.9486343,7023.692504,1,0.2995125107,1,live
246.1609304,5675.252779,1,0.3048702617,1,live
267.6232007,9830.658787,1,0.06383675964,1,live
254.0379939,6842.499336,1,0.6623058012,1,live
252.4079921,9096.142232,1,0.2618967047,1,live
272.5108356,8161.790839,1,0.1899645016,1,live
268.7903436,9530.7252,1,0.08649002442,1,live
250.8129693,6930.072947,1,0.6935384678,1,live
264.992735,9902.812579,1,0.08745465438,1,live
264.2259411,7982.403334,1,0.3793787482,1,live
265.4096665,9388.188622,1,0.1640091216,1,live
244.9763147,8000.587355,1,0.3326279658,1,live
258.445542,6052.894061,1,0.147375914,1,live
271.0041432,9278.140428,1,0.08283684764,1,live
256.6581038,9178.487235,1,0.2746882714,1,live
266.4310108,8687.776378,1,0.2477340511,1,live
262.1554882,7663.377891,1,0.4639033945,1,live
260.363645,7445.353779,1,0.5235887053,1,live
261.8827727,9664.093803,1,0.1622978049,1,live
261.6897131,9761.634911,1,0.1476350878,1,live
262.1784479,7817.926483,1,0.4397460412,1,live
248.529424,6811.221183,1,0.6604628254,1,live
266.7869424,9579.316658,1,0.1100653932,1,live
272.4832027,8139.178913,1,0.1964704715,1,live
259.7790298,8819.512936,1,0.3202953902,1,live
254.3785125,6421.744082,1,0.4983855165,1,live
260.0908561,10444.52922,1,0.04406604893,1,live
248.6613701,6179.970203,1,0.4919132961,1,live
262.7250062,6541.97344,1,0.1759031199,1,live
245.4069574,6307.414847,1,0.460320543,1,live
247.7395083,7605.052167,1,0.5140265448,1,live
267.2304242,6845.02466,1,0.0747151143,1,live
268.3697477,7924.867339,1,0.3082779534,1,live
262.3703805,10604.67006,1,0.005919384088,1,live
243.0114999,7778.149536,1,0.3144968887,1,live
261.1645529,6915.00323,1,0.4309776144,1,live
265.3495005,7290.068984,1,0.3805425308,1,live
275.7677103,8395.752829,1,0.09193037257,1,live
248.0573644,9251.312869,1,0.1220099781,1,live
259.3951491,7758.151208,1,0.4930547351,1,live
249.5499934,6326.652378,1,0.5446056774,1,live
271.0787305,7740.870067,1,0.2622127387,1,live
272.4808724,8425.655597,1,0.1640396411,1,live
246.902418,7387.260001,1,0.5459896119,1,live
247.7964598,8439.894875,1,0.3138396035,1,live
268.3276243,9592.309684,1,0.08964719861,1,live
250.9035457,6676.190253,1,0.64531116,1,live
241.898212,7865.328565,1,0.2337644452,1,live
266.1709791,9108.797163,1,0.1936027992,1,live
253.3218214,6576.147514,1,0.5830412889,1,live
258.2990853,6760.589335,1,0.492340621,1,live
263.0391631,6517.875008,1,0.1446309739,1,live
258.9028371,6883.889905,1,0.5198516234,1,live
241.6134828,5684.192981,1,0.1471673163,1,live
267.8981812,7704.487797,1,0.3461737786,1,live
271.395323,9641.644861,1,0.02730746887,1,live
